tmdbID,voteCount,selectID
2085,1076,3269
4477,1075,3270
9823,1075,3271
254302,1072,3272
244264,1070,3273
8984,1070,3274
2013,1069,3275
11412,1068,3276
86597,1068,3277
13654,1068,3278
2046,1068,3279
16617,1067,3280
136,1067,3281
2140,1067,3282
11499,1066,3283
10488,1066,3284
172,1066,3285
3090,1066,3286
397538,1065,3287
351044,1065,3288
1715,1064,3289
13398,1064,3290
576,1064,3291
370663,1063,3292
14873,1063,3293
11361,1063,3294
528888,1063,3295
7979,1063,3296
230179,1063,3297
9433,1062,3298
70578,1062,3299
2800,1061,3300
6519,1061,3301
14202,1060,3302
3133,1059,3303
465914,1058,3304
11010,1057,3305
9538,1057,3306
38199,1057,3307
175774,1054,3308
13002,1053,3309
10866,1053,3310
342737,1052,3311
27670,1052,3312
15357,1052,3313
12435,1052,3314
138,1052,3315
411728,1051,3316
8831,1051,3317
31203,1051,3318
13929,1050,3319
271674,1050,3320
178809,1049,3321
1555,1049,3322
306952,1049,3323
11528,1048,3324
270010,1048,3325
297608,1048,3326
913,1048,3327
10587,1047,3328
2616,1047,3329
14435,1047,3330
1957,1046,3331
97430,1046,3332
166,1045,3333
51999,1044,3334
15657,1044,3335
1247,1043,3336
4816,1043,3337
397722,1043,3338
11400,1043,3339
647,1043,3340
127517,1042,3341
429471,1042,3342
859,1042,3343
9909,1041,3344
12094,1041,3345
103328,1041,3346
109,1041,3347
10145,1041,3348
10360,1040,3349
156700,1040,3350
2116,1039,3351
354287,1039,3352
1280,1039,3353
15159,1038,3354
13056,1037,3355
11977,1037,3356
7508,1037,3357
526,1037,3358
517116,1037,3359
26280,1037,3360
158999,1036,3361
4552,1036,3362
9294,1035,3363
9885,1035,3364
252512,1035,3365
12149,1034,3366
474395,1034,3367
643,1034,3368
75674,1033,3369
10225,1032,3370
10303,1031,3371
9462,1031,3372
37495,1031,3373
185341,1031,3374
9075,1030,3375
2752,1030,3376
1667,1030,3377
8764,1029,3378
472838,1029,3379
324560,1028,3380
290764,1028,3381
130150,1028,3382
535544,1027,3383
11469,1026,3384
252178,1026,3385
10003,1026,3386
11835,1026,3387
52077,1024,3388
21348,1024,3389
14451,1024,3390
11901,1023,3391
8393,1023,3392
348678,1023,3393
612152,1023,3394
10747,1023,3395
60307,1022,3396
539892,1022,3397
15016,1021,3398
547,1020,3399
244761,1020,3400
907,1019,3401
9825,1019,3402
11963,1019,3403
9745,1018,3404
468,1018,3405
511322,1018,3406
1969,1018,3407
301,1017,3408
18781,1016,3409
12193,1016,3410
45958,1015,3411
11824,1015,3412
9367,1015,3413
334521,1015,3414
10466,1014,3415
246080,1014,3416
33365,1013,3417
2019,1013,3418
36419,1013,3419
340613,1011,3420
11000,1010,3421
40096,1010,3422
58857,1010,3423
249,1010,3424
508763,1009,3425
295699,1009,3426
157851,1008,3427
10731,1008,3428
331583,1008,3429
291276,1007,3430
7857,1007,3431
11522,1006,3432
10923,1005,3433
286192,1004,3434
9731,1004,3435
9344,1004,3436
506,1004,3437
1273,1004,3438
9396,1003,3439
1497,1002,3440
315011,1001,3441
11697,1001,3442
9676,1001,3443
13673,1000,3444
467956,1000,3445
177494,1000,3446
24418,999,3447
308504,999,3448
245913,998,3449
65218,997,3450
11639,997,3451
10185,997,3452
2623,996,3453
7450,995,3454
514921,995,3455
2637,994,3456
9621,994,3457
11812,992,3458
995,992,3459
11482,992,3460
84329,992,3461
9879,991,3462
401371,990,3463
1630,990,3464
828,989,3465
322240,988,3466
376865,988,3467
164558,988,3468
248574,988,3469
71672,988,3470
916,987,3471
4961,987,3472
10610,986,3473
72197,986,3474
408220,986,3475
575,986,3476
1537,985,3477
514439,984,3478
39939,983,3479
8978,983,3480
3782,982,3481
3489,981,3482
83,981,3483
10307,981,3484
9907,981,3485
316154,980,3486
77495,980,3487
60420,980,3488
5279,980,3489
711,979,3490
10760,978,3491
74018,978,3492
168098,977,3493
10016,977,3494
446159,977,3495
9064,977,3496
445,975,3497
418879,975,3498
902,975,3499
10987,974,3500
10136,974,3501
342521,974,3502
14405,974,3503
555850,974,3504
22798,973,3505
2665,973,3506
11202,973,3507
9562,973,3508
9904,973,3509
46261,973,3510
84175,973,3511
1073,971,3512
1791,970,3513
1730,970,3514
884,969,3515
51241,969,3516
336050,969,3517
9922,968,3518
342878,968,3519
37725,967,3520
14919,967,3521
343,966,3522
2000,966,3523
164251,966,3524
4105,964,3525
438808,963,3526
430231,963,3527
49022,963,3528
250734,963,3529
489931,962,3530
10053,962,3531
2355,961,3532
288158,961,3533
394741,960,3534
24480,960,3535
48340,960,3536
455839,960,3537
7442,960,3538
13805,959,3539
10440,959,3540
806,959,3541
282813,958,3542
54318,957,3543
66,957,3544
9013,957,3545
25196,956,3546
13767,955,3547
11045,954,3548
113,954,3549
336,953,3550
10435,953,3551
203835,952,3552
11549,952,3553
13155,951,3554
515841,951,3555
9030,951,3556
297270,951,3557
244506,950,3558
10436,950,3559
10518,950,3560
11979,950,3561
297725,949,3562
11622,949,3563
17814,948,3564
11982,948,3565
12610,948,3566
425336,947,3567
405,946,3568
13685,945,3569
2055,945,3570
129139,944,3571
468202,943,3572
18320,943,3573
10782,942,3574
334074,942,3575
159117,942,3576
339380,942,3577
9541,941,3578
279229,941,3579
9594,941,3580
8879,941,3581
12123,941,3582
71668,941,3583
459910,940,3584
45610,940,3585
7304,939,3586
38358,939,3587
2742,939,3588
25941,939,3589
11678,939,3590
10048,939,3591
10242,938,3592
127493,938,3593
10648,937,3594
11850,937,3595
8649,937,3596
270302,937,3597
3083,935,3598
13184,934,3599
5289,934,3600
332283,934,3601
8457,934,3602
430040,933,3603
8999,933,3604
293,933,3605
11497,933,3606
412988,933,3607
8870,932,3608
162903,932,3609
9399,932,3610
8873,932,3611
37903,931,3612
438,930,3613
399796,930,3614
20856,930,3615
11051,929,3616
1975,929,3617
13279,929,3618
10633,929,3619
309,928,3620
11934,928,3621
74998,928,3622
302688,927,3623
1544,927,3624
1125,927,3625
9451,927,3626
188222,927,3627
274862,926,3628
23706,925,3629
434355,925,3630
431075,924,3631
9876,924,3632
1902,924,3633
580,924,3634
134597,924,3635
11892,923,3636
651,923,3637
9009,921,3638
6878,921,3639
11137,920,3640
401898,920,3641
13042,920,3642
11231,920,3643
68812,920,3644
910,919,3645
18148,919,3646
21734,918,3647
524348,918,3648
488623,918,3649
8491,918,3650
50357,917,3651
10015,917,3652
505262,917,3653
9954,916,3654
16366,914,3655
10283,914,3656
254172,913,3657
54054,912,3658
10658,911,3659
8012,911,3660
6973,911,3661
1687,910,3662
401561,910,3663
10510,910,3664
175112,909,3665
10849,909,3666
303542,909,3667
21484,909,3668
10353,908,3669
10586,907,3670
11823,907,3671
10281,907,3672
351339,907,3673
10675,906,3674
936,906,3675
223485,905,3676
25475,905,3677
256835,905,3678
33542,904,3679
12154,904,3680
5143,904,3681
931,904,3682
11252,903,3683
22586,903,3684
56288,902,3685
532671,902,3686
111190,902,3687
5955,901,3688
401545,901,3689
10538,900,3690
13205,900,3691
353569,900,3692
16281,899,3693
58496,899,3694
15371,899,3695
10489,898,3696
8665,898,3697
16642,898,3698
10438,898,3699
269148,898,3700
10468,898,3701
12690,898,3702
45649,897,3703
146015,897,3704
595975,896,3705
9766,896,3706
332340,896,3707
9292,895,3708
36819,895,3709
10073,894,3710
24438,893,3711
1958,893,3712
11171,893,3713
9905,893,3714
2028,892,3715
10823,892,3716
2176,892,3717
426613,892,3718
13377,892,3719
209274,891,3720
236735,891,3721
5851,890,3722
34803,890,3723
49950,889,3724
26171,889,3725
42888,889,3726
760,889,3727
11637,888,3728
10068,888,3729
8285,888,3730
8092,888,3731
10074,888,3732
3172,887,3733
11527,887,3734
1440,885,3735
19101,884,3736
6963,884,3737
11481,884,3738
3291,883,3739
8885,883,3740
59968,883,3741
12797,882,3742
374475,882,3743
11078,882,3744
299245,881,3745
227783,881,3746
297222,881,3747
12110,879,3748
1365,878,3749
493551,877,3750
382399,876,3751
531306,875,3752
266396,875,3753
379291,875,3754
6623,875,3755
308032,874,3756
395841,873,3757
10057,873,3758
8386,873,3759
11864,873,3760
10345,873,3761
525041,873,3762
11185,872,3763
900,872,3764
82650,872,3765
44945,872,3766
279641,872,3767
411741,872,3768
209276,871,3769
8852,871,3770
177888,870,3771
293646,869,3772
400136,869,3773
339419,869,3774
456750,869,3775
596,869,3776
157845,868,3777
382511,868,3778
4244,867,3779
1628,867,3780
404733,867,3781
12335,867,3782
990,866,3783
140,866,3784
3604,866,3785
360784,865,3786
8427,865,3787
11381,865,3788
8388,865,3789
193687,865,3790
2122,865,3791
55465,864,3792
346671,864,3793
438674,864,3794
14645,864,3795
145,864,3796
531,863,3797
11237,863,3798
567860,863,3799
360814,863,3800
4413,863,3801
492452,862,3802
12207,862,3803
1714,861,3804
9696,861,3805
48572,860,3806
157847,859,3807
10322,859,3808
11156,858,3809
57431,858,3810
11069,857,3811
9272,857,3812
93,857,3813
759,856,3814
2639,856,3815
74306,856,3816
10707,855,3817
10285,855,3818
9560,854,3819
336004,853,3820
10628,853,3821
9754,853,3822
9662,853,3823
8592,852,3824
7183,852,3825
636,852,3826
382597,852,3827
284276,851,3828
44639,851,3829
488,851,3830
8398,849,3831
297556,848,3832
245698,848,3833
125509,848,3834
1710,846,3835
9289,846,3836
827,846,3837
345914,846,3838
11220,845,3839
9474,845,3840
13635,845,3841
44683,845,3842
9043,845,3843
260,845,3844
103620,845,3845
9929,844,3846
10592,842,3847
200505,842,3848
121824,841,3849
10437,841,3850
3980,841,3851
454652,841,3852
13374,840,3853
393624,840,3854
2900,840,3855
229,840,3856
28874,840,3857
321528,840,3858
10393,839,3859
1396,839,3860
14537,838,3861
243938,838,3862
11713,838,3863
11652,838,3864
437068,837,3865
380225,836,3866
3525,836,3867
994,835,3868
883,835,3869
21385,835,3870
582913,835,3871
11638,834,3872
1727,834,3873
26390,834,3874
249660,833,3875
84334,833,3876
9042,833,3877
10249,833,3878
10199,832,3879
16296,832,3880
212,832,3881
586,832,3882
11025,832,3883
10623,831,3884
288036,831,3885
4437,831,3886
24122,831,3887
11817,831,3888
74387,830,3889
243684,830,3890
10803,830,3891
134366,830,3892
16306,830,3893
830,830,3894
405775,829,3895
419835,829,3896
11230,829,3897
390051,828,3898
22327,828,3899
12589,827,3900
2320,827,3901
69798,827,3902
15137,826,3903
12103,826,3904
14175,826,3905
1913,826,3906
9612,825,3907
11967,825,3908
13944,824,3909
11132,824,3910
46503,824,3911
537739,824,3912
22536,824,3913
40619,824,3914
1024,824,3915
13576,823,3916
428493,823,3917
11453,822,3918
11624,821,3919
141043,821,3920
5919,821,3921
2275,819,3922
344268,819,3923
9296,819,3924
9681,818,3925
2163,818,3926
940,818,3927
366924,818,3928
13969,818,3929
17360,818,3930
11236,818,3931
10395,817,3932
498248,817,3933
33689,817,3934
10161,817,3935
780,816,3936
581528,815,3937
10684,815,3938
54186,815,3939
10326,815,3940
9303,815,3941
11829,815,3942
11183,815,3943
10972,814,3944
13043,814,3945
11450,813,3946
385448,813,3947
10060,812,3948
8409,812,3949
2039,812,3950
11825,812,3951
1688,812,3952
10772,811,3953
81025,811,3954
10833,811,3955
38234,811,3956
41515,810,3957
55341,810,3958
337556,810,3959
293299,810,3960
15189,810,3961
579245,809,3962
421447,809,3963
10086,809,3964
9429,809,3965
10653,809,3966
4958,809,3967
192132,808,3968
11087,808,3969
8327,808,3970
39452,807,3971
2959,807,3972
10890,807,3973
166666,806,3974
3512,806,3975
9957,806,3976
9443,805,3977
7874,805,3978
13161,805,3979
2322,804,3980
48289,804,3981
573,803,3982
8987,803,3983
10837,803,3984
13012,803,3985
582570,803,3986
423949,803,3987
4551,803,3988
11449,802,3989
162215,802,3990
110160,802,3991
13150,802,3992
1678,802,3993
10784,802,3994
9081,801,3995
77948,801,3996
102207,801,3997
662,799,3998
19904,799,3999
14813,799,4000
11649,799,4001
15362,799,4002
8090,799,4003
460321,799,4004
19840,799,4005
10650,798,4006
407655,798,4007
1259,798,4008
204,798,4009
330947,797,4010
9434,797,4011
535167,797,4012
1781,797,4013
11033,797,4014
332872,796,4015
1412,796,4016
9542,796,4017
14048,796,4018
1705,794,4019
19918,794,4020
32085,794,4021
10142,794,4022
10223,793,4023
14506,793,4024
67660,792,4025
89185,792,4026
11323,792,4027
4174,791,4028
551,791,4029
334517,790,4030
4203,790,4031
14024,790,4032
50780,790,4033
11661,789,4034
11046,789,4035
339,789,4036
310133,789,4037
115348,788,4038
38031,788,4039
7859,788,4040
88273,788,4041
472674,787,4042
420622,787,4043
10329,786,4044
537056,786,4045
83770,786,4046
519035,786,4047
666,785,4048
11866,784,4049
44564,784,4050
375315,783,4051
844,783,4052
11377,783,4053
254375,783,4054
10414,783,4055
10649,783,4056
51162,783,4057
9464,782,4058
10052,782,4059
307,782,4060
12262,782,4061
401905,781,4062
15764,781,4063
584962,781,4064
449755,781,4065
419743,781,4066
9333,781,4067
262841,780,4068
245916,780,4069
253306,778,4070
2661,778,4071
246,778,4072
44865,778,4073
11686,778,4074
10362,777,4075
458253,777,4076
10246,777,4077
505954,777,4078
184352,777,4079
11562,777,4080
8697,776,4081
173,776,4082
41215,776,4083
60599,775,4084
649,774,4085
13499,774,4086
11030,774,4087
121875,774,4088
8982,774,4089
1997,773,4090
11344,773,4091
259072,773,4092
218836,773,4093
265180,773,4094
537061,772,4095
5375,772,4096
174751,771,4097
9540,771,4098
418680,770,4099
123,770,4100
364116,770,4101
11543,769,4102
340485,769,4103
11546,769,4104
9549,769,4105
13004,769,4106
366514,768,4107
11299,768,4108
9599,768,4109
2786,767,4110
252171,766,4111
11418,766,4112
11595,765,4113
8052,765,4114
9056,765,4115
335778,765,4116
11895,764,4117
102780,764,4118
426563,763,4119
152599,763,4120
981,763,4121
9871,762,4122
578189,762,4123
12140,761,4124
24469,761,4125
10934,761,4126
423646,761,4127
446101,761,4128
12143,760,4129
266285,760,4130
5708,760,4131
11353,760,4132
9282,759,4133
10780,759,4134
19185,758,4135
290542,758,4136
11880,758,4137
9796,757,4138
13532,757,4139
10141,757,4140
480042,757,4141
526051,756,4142
9663,756,4143
10730,756,4144
209263,754,4145
2312,754,4146
425505,754,4147
86331,754,4148
145220,752,4149
9591,752,4150
11467,752,4151
530,752,4152
239573,751,4153
5491,751,4154
4464,751,4155
21057,750,4156
9044,750,4157
9053,750,4158
13252,750,4159
16337,750,4160
12493,750,4161
373569,750,4162
2313,750,4163
460846,749,4164
13474,749,4165
33511,749,4166
13394,749,4167
9824,748,4168
12289,748,4169
10152,748,4170
355338,748,4171
8849,747,4172
172533,747,4173
11077,747,4174
12160,747,4175
465003,746,4176
11804,746,4177
9966,745,4178
9425,745,4179
318224,745,4180
9703,744,4181
12689,744,4182
1879,744,4183
1683,744,4184
266,743,4185
2057,743,4186
272878,743,4187
11219,743,4188
9822,742,4189
10651,742,4190
9626,742,4191
15648,742,4192
441282,742,4193
34636,742,4194
501,742,4195
12122,741,4196
209403,741,4197
467,741,4198
11870,741,4199
1492,741,4200
429476,741,4201
11074,740,4202
14926,740,4203
18937,739,4204
336000,739,4205
174675,738,4206
10122,738,4207
424619,738,4208
6471,737,4209
7553,737,4210
410718,736,4211
255343,736,4212
9964,736,4213
16804,736,4214
13312,736,4215
98567,735,4216
396,735,4217
2134,735,4218
167581,734,4219
6916,733,4220
10276,733,4221
399131,733,4222
10188,733,4223
27586,732,4224
9299,732,4225
517839,732,4226
10787,731,4227
7229,731,4228
401513,731,4229
9664,730,4230
203834,730,4231
339396,730,4232
505423,730,4233
13939,730,4234
9453,729,4235
264656,729,4236
10599,729,4237
11531,729,4238
12448,729,4239
523172,729,4240
465109,729,4241
450322,728,4242
44982,728,4243
9613,728,4244
38843,727,4245
506072,726,4246
10206,726,4247
3777,726,4248
190847,726,4249
11704,725,4250
44629,725,4251
385332,725,4252
6037,725,4253
587301,725,4254
329805,725,4255
387592,724,4256
333348,724,4257
52274,723,4258
52015,723,4259
119675,723,4260
1499,723,4261
284564,723,4262
3085,723,4263
458534,722,4264
76487,722,4265
81250,722,4266
354556,721,4267
2171,721,4268
6404,721,4269
14979,721,4270
82696,720,4271
466081,720,4272
10683,718,4273
502682,718,4274
76758,718,4275
390054,718,4276
11983,717,4277
17332,717,4278
286567,716,4279
631,715,4280
9566,715,4281
175574,714,4282
1040,714,4283
4787,714,4284
5902,712,4285
73937,712,4286
10207,712,4287
73456,712,4288
9573,712,4289
5544,712,4290
506528,711,4291
16558,711,4292
13025,711,4293
532,711,4294
895,711,4295
382589,711,4296
10156,710,4297
284689,710,4298
294652,709,4299
424488,709,4300
2099,709,4301
11560,708,4302
10632,707,4303
13260,707,4304
11008,707,4305
10403,706,4306
11128,706,4307
28978,706,4308
11026,706,4309
339259,705,4310
10543,705,4311
8968,705,4312
5820,704,4313
23830,704,4314
290637,704,4315
1939,704,4316
44874,703,4317
577,703,4318
475215,702,4319
38363,702,4320
6933,702,4321
33320,701,4322
87499,701,4323
17134,701,4324
68179,700,4325
324807,700,4326
338964,700,4327
420245,700,4328
12498,700,4329
1439,700,4330
10911,699,4331
11838,699,4332
11462,699,4333
74725,699,4334
5683,698,4335
246860,698,4336
13156,698,4337
14636,698,4338
150117,698,4339
9622,697,4340
157544,697,4341
523777,697,4342
3132,697,4343
407806,697,4344
94365,697,4345
143,696,4346
3063,696,4347
4192,696,4348
277547,696,4349
332979,696,4350
2759,696,4351
4104,696,4352
1116,695,4353
2779,695,4354
2925,695,4355
11782,694,4356
118957,694,4357
407445,694,4358
11561,694,4359
5961,693,4360
17529,692,4361
62046,692,4362
38579,692,4363
3093,692,4364
9516,691,4365
13596,691,4366
4593,691,4367
10589,691,4368
157841,691,4369
24402,691,4370
1880,691,4371
34134,691,4372
13092,690,4373
11811,690,4374
11507,690,4375
300,690,4376
9942,690,4377
11517,689,4378
889,689,4379
26451,689,4380
211387,689,4381
410117,688,4382
6522,687,4383
15139,687,4384
9405,687,4385
13090,687,4386
49012,687,4387
1600,686,4388
228203,686,4389
178682,685,4390
9787,685,4391
242310,684,4392
487670,684,4393
157825,684,4394
10909,683,4395
295830,683,4396
46420,683,4397
3603,683,4398
1909,682,4399
283235,682,4400
244509,682,4401
1989,682,4402
11167,681,4403
70667,681,4404
38073,681,4405
82390,681,4406
61891,681,4407
4515,681,4408
6691,681,4409
19426,681,4410
513434,680,4411
196024,680,4412
11020,679,4413
50837,679,4414
10794,679,4415
369778,679,4416
261,679,4417
11485,679,4418
821,678,4419
231576,678,4420
311291,678,4421
241843,678,4422
8881,677,4423
84287,677,4424
22787,677,4425
10323,676,4426
1406,676,4427
515916,676,4428
5967,676,4429
94348,676,4430
22949,675,4431
123105,675,4432
11888,675,4433
11298,675,4434
11566,674,4435
429174,674,4436
10069,674,4437
11093,674,4438
10547,673,4439
45650,673,4440
10973,673,4441
275601,673,4442
10835,673,4443
340022,672,4444
11050,672,4445
11929,672,4446
12508,672,4447
4929,671,4448
22821,671,4449
347866,671,4450
7007,671,4451
145197,671,4452
106021,670,4453
454294,670,4454
535437,669,4455
11086,669,4456
11257,669,4457
12481,669,4458
220,669,4459
38543,669,4460
30197,668,4461
250124,668,4462
14533,668,4463
39210,668,4464
9980,668,4465
8555,667,4466
16938,667,4467
432976,667,4468
542830,666,4469
9918,666,4470
13121,666,4471
11386,666,4472
10907,665,4473
328589,665,4474
450489,664,4475
489929,664,4476
13151,664,4477
10380,663,4478
48838,663,4479
8975,663,4480
1494,663,4481
11826,662,4482
449664,662,4483
10885,662,4484
416194,661,4485
11569,661,4486
268238,661,4487
10956,661,4488
11879,661,4489
291984,660,4490
8617,660,4491
16553,660,4492
1554,660,4493
10354,660,4494
25983,659,4495
11862,659,4496
449459,658,4497
2061,658,4498
526050,658,4499
12177,658,4500
1075,658,4501
10423,658,4502
1871,657,4503
11973,657,4504
625,656,4505
2359,656,4506
397,655,4507
791,655,4508
10163,655,4509
10678,654,4510
13492,654,4511
11302,654,4512
34494,654,4513
319075,654,4514
2009,654,4515
10493,654,4516
11587,654,4517
2788,653,4518
370567,653,4519
9343,653,4520
8095,653,4521
14052,653,4522
56014,653,4523
226448,652,4524
14438,652,4525
13595,652,4526
13283,652,4527
17295,652,4528
10218,651,4529
329981,650,4530
10720,650,4531
606117,650,4532
339404,649,4533
15070,649,4534
12208,649,4535
44129,649,4536
53457,649,4537
252607,648,4538
9644,647,4539
302528,647,4540
14410,647,4541
528949,646,4542
462883,646,4543
471507,646,4544
567604,646,4545
15567,645,4546
2086,645,4547
2749,644,4548
10536,644,4549
10477,644,4550
209451,644,4551
14239,644,4552
400157,643,4553
22620,643,4554
11881,643,4555
232572,643,4556
471474,643,4557
60672,642,4558
347984,642,4559
10155,642,4560
9087,642,4561
12763,642,4562
417812,641,4563
257785,641,4564
15356,641,4565
205601,640,4566
15301,640,4567
80767,640,4568
522369,640,4569
10564,640,4570
24188,640,4571
15947,639,4572
390734,639,4573
87496,639,4574
290762,639,4575
10660,639,4576
9320,638,4577
50321,638,4578
2830,638,4579
10012,638,4580
9091,638,4581
9912,638,4582
254474,637,4583
11431,637,4584
11258,637,4585
326285,637,4586
9469,637,4587
77875,637,4588
9070,637,4589
31442,637,4590
11006,637,4591
44147,636,4592
9642,636,4593
15739,635,4594
11589,635,4595
11099,635,4596
10498,635,4597
9592,635,4598
11047,635,4599
191714,634,4600
26317,634,4601
480001,634,4602
144789,634,4603
8069,633,4604
17379,633,4605
408647,632,4606
10404,632,4607
13531,632,4608
10413,632,4609
10806,631,4610
79707,631,4611
570131,631,4612
198287,631,4613
48175,631,4614
10019,631,4615
2259,631,4616
20334,631,4617
13220,630,4618
242090,630,4619
421792,630,4620
6589,630,4621
241855,630,4622
198,630,4623
513574,629,4624
11509,629,4625
82687,628,4626
287590,628,4627
10479,628,4628
11293,628,4629
302,628,4630
10134,627,4631
10641,627,4632
9103,627,4633
133694,627,4634
77805,627,4635
14257,627,4636
9037,627,4637
16620,626,4638
483980,626,4639
334538,626,4640
10497,626,4641
7942,626,4642
283227,626,4643
169209,626,4644
44113,625,4645
192149,625,4646
8989,625,4647
11208,625,4648
4599,624,4649
267192,624,4650
423612,624,4651
9430,624,4652
1712,623,4653
11586,623,4654
18079,623,4655
11548,623,4656
28942,622,4657
582883,622,4658
392207,622,4659
489988,622,4660
484437,621,4661
1534,620,4662
12085,618,4663
9062,618,4664
9457,618,4665
11425,618,4666
31417,617,4667
11170,617,4668
13920,617,4669
123678,616,4670
277558,616,4671
487680,616,4672
23566,616,4673
271714,615,4674
10692,615,4675
1023,615,4676
10216,615,4677
982,615,4678
11114,615,4679
17336,615,4680
16007,614,4681
10238,614,4682
25643,614,4683
13320,614,4684
8780,614,4685
186759,613,4686
48650,613,4687
10514,613,4688
21191,613,4689
449992,613,4690
50725,613,4691
433247,612,4692
9406,612,4693
3179,612,4694
270774,612,4695
44835,612,4696
9777,612,4697
152792,612,4698
554241,612,4699
7873,612,4700
11884,612,4701
353979,611,4702
13022,611,4703
9815,611,4704
12548,611,4705
329010,610,4706
11827,610,4707
11568,610,4708
412202,610,4709
4588,609,4710
56715,609,4711
9948,609,4712
77887,609,4713
582873,609,4714
10677,609,4715
306745,609,4716
16991,609,4717
5125,609,4718
530723,609,4719
11044,609,4720
11495,609,4721
97614,609,4722
26963,608,4723
440708,608,4724
245906,608,4725
443009,608,4726
6575,608,4727
497814,608,4728
9395,608,4729
5165,608,4730
10766,607,4731
1792,607,4732
467632,607,4733
777,607,4734
204668,606,4735
487242,606,4736
13333,606,4737
503125,606,4738
13008,606,4739
92060,605,4740
12919,605,4741
512263,605,4742
58232,605,4743
9638,605,4744
10569,604,4745
15516,604,4746
73499,604,4747
867,603,4748
6003,602,4749
2440,602,4750
84188,601,4751
9318,601,4752
435126,601,4753
38277,601,4754
354216,600,4755
232,600,4756
12245,600,4757
9978,600,4758
338676,600,4759
62837,600,4760
433502,600,4761
17335,599,4762
267,599,4763
9022,599,4764
176241,599,4765
11658,599,4766
704,599,4767
10093,599,4768
8088,599,4769
10577,598,4770
182415,598,4771
11592,598,4772
308084,597,4773
11472,597,4774
93828,597,4775
263341,597,4776
10860,596,4777
10995,596,4778
25866,596,4779
25188,596,4780
10083,596,4781
470114,596,4782
20312,596,4783
8841,596,4784
9749,596,4785
418437,595,4786
75761,595,4787
489930,595,4788
9557,595,4789
402298,594,4790
13567,594,4791
14367,594,4792
13187,594,4793
70954,594,4794
19833,593,4795
10762,593,4796
11092,593,4797
833,593,4798
5910,593,4799
13018,593,4800
10375,592,4801
10654,592,4802
11520,591,4803
58428,591,4804
11448,591,4805
10622,591,4806
44251,591,4807
363126,590,4808
12309,590,4809
70006,590,4810
2056,589,4811
4597,589,4812
436931,589,4813
86835,589,4814
25364,589,4815
29264,589,4816
79218,589,4817
369300,589,4818
429733,589,4819
10406,589,4820
228968,588,4821
474051,588,4822
136835,588,4823
12088,588,4824
405177,588,4825
332411,587,4826
7300,587,4827
236737,587,4828
244772,587,4829
171,586,4830
11908,586,4831
38541,586,4832
6552,586,4833
11133,585,4834
1786,585,4835
15400,585,4836
11902,585,4837
9900,585,4838
548066,585,4839
7863,585,4840
14534,584,4841
18329,584,4842
13122,584,4843
68924,584,4844
9445,584,4845
14181,584,4846
16353,583,4847
382598,583,4848
11708,583,4849
2155,582,4850
13291,582,4851
39691,582,4852
8416,582,4853
14207,581,4854
340677,581,4855
267806,581,4856
321751,580,4857
10007,580,4858
146227,580,4859
144340,580,4860
9090,579,4861
451657,579,4862
1599,579,4863
523773,578,4864
11655,578,4865
10535,578,4866
11374,578,4867
278774,578,4868
17047,577,4869
98548,577,4870
487672,577,4871
1257,577,4872
354861,577,4873
499,577,4874
199928,577,4875
9981,577,4876
9969,577,4877
8270,577,4878
403300,577,4879
9962,576,4880
352492,576,4881
21641,575,4882
17927,575,4883
10876,575,4884
12138,575,4885
234004,575,4886
11689,575,4887
345915,575,4888
9701,574,4889
11953,574,4890
425134,574,4891
549559,574,4892
11542,573,4893
359412,573,4894
191720,573,4895
317091,573,4896
434203,573,4897
254201,573,4898
22826,572,4899
485415,572,4900
3766,572,4901
169219,572,4902
9716,572,4903
27429,572,4904
157820,572,4905
50671,571,4906
11891,571,4907
887,571,4908
14844,571,4909
8880,570,4910
82532,570,4911
24056,570,4912
8669,570,4913
12665,570,4914
9609,569,4915
1552,569,4916
10552,569,4917
242042,568,4918
9794,568,4919
257345,568,4920
10172,568,4921
1947,568,4922
354251,568,4923
19542,567,4924
206563,567,4925
22683,566,4926
16608,566,4927
11780,566,4928
1901,566,4929
10740,566,4930
6439,566,4931
472424,566,4932
11584,565,4933
199534,565,4934
375804,565,4935
21755,565,4936
11359,565,4937
11524,564,4938
11426,564,4939
1626,564,4940
2928,564,4941
9910,564,4942
11849,564,4943
9558,564,4944
46528,564,4945
334536,564,4946
4967,563,4947
11375,563,4948
10829,563,4949
10576,562,4950
339103,562,4951
18415,562,4952
41602,562,4953
14113,562,4954
10021,562,4955
72431,562,4956
64586,562,4957
11159,561,4958
11419,561,4959
230222,561,4960
340945,560,4961
10029,560,4962
10344,560,4963
2768,560,4964
3870,560,4965
392982,560,4966
983,560,4967
448095,560,4968
13683,560,4969
51209,559,4970
11657,559,4971
9080,559,4972
11837,558,4973
11286,558,4974
228973,558,4975
9846,558,4976
16619,557,4977
4441,557,4978
167810,557,4979
23128,557,4980
454467,557,4981
24226,556,4982
476292,556,4983
9290,556,4984
192145,556,4985
28597,555,4986
11904,555,4987
12246,555,4988
11860,555,4989
123109,555,4990
7862,555,4991
51170,554,4992
10516,554,4993
8974,554,4994
14008,554,4995
318256,554,4996
508791,554,4997
129533,554,4998
314385,553,4999
12150,553,5000
49010,553,5001
12146,553,5002
89708,553,5003
325189,553,5004
10739,552,5005
1675,552,5006
508642,552,5007
